SKU,Nazwa produktu,Kategoria,Data,Ilość wydana,Wartość jednostkowa
SKU-0015,Lalka interaktywna Compact,Zabawki,2025-08-01,0,222.99
SKU-0015,Lalka interaktywna Compact,Zabawki,2025-09-01,2,225.32
SKU-0015,Lalka interaktywna Compact,Zabawki,2025-10-01,0,221.07
SKU-0015,Lalka interaktywna Compact,Zabawki,2025-11-01,0,228.73
SKU-0015,Lalka interaktywna Compact,Zabawki,2025-12-01,6,225.21
SKU-0015,Lalka interaktywna Compact,Zabawki,2026-01-01,5,230.26
SKU-0015,Lalka interaktywna Compact,Zabawki,2026-02-01,1,232.61
SKU-0015,Lalka interaktywna Compact,Zabawki,2026-03-01,4,218.94
SKU-0015,Lalka interaktywna Compact,Zabawki,2026-04-01,4,225.63
SKU-0015,Lalka interaktywna Compact,Zabawki,2026-05-01,0,233.31
SKU-0015,Lalka interaktywna Compact,Zabawki,2026-06-01,5,214.11
SKU-0015,Lalka interaktywna Compact,Zabawki,2026-07-01,7,226.4
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2024-08-01,10,27.37
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2024-09-01,13,27.19
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2024-10-01,15,27.35
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2024-11-01,7,26.16
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2024-12-01,11,26.59
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2025-01-01,9,25.04
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2025-02-01,8,25.47
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2025-03-01,4,25.03
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2025-04-01,3,25.82
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2025-05-01,2,26.35
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2025-06-01,4,26.47
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2025-07-01,7,27.41
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2025-08-01,12,26.54
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2025-09-01,13,25.38
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2025-10-01,13,26.27
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2025-11-01,11,26.65
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2025-12-01,11,25.38
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2026-01-01,8,25.91
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2026-02-01,6,26.17
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2026-03-01,3,27.1
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2026-04-01,2,25.09
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2026-05-01,2,26.38
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2026-06-01,3,25.03
SKU-0016,Kawa mielona 500g Advanced,Spożywcze,2026-07-01,6,25.01
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2024-08-01,3,11.0
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2024-09-01,2,11.91
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2024-10-01,2,11.09
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2024-11-01,1,11.54
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2024-12-01,1,11.73
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2025-01-01,0,11.11
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2025-02-01,0,10.95
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2025-03-01,0,11.68
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2025-04-01,1,10.97
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2025-05-01,1,11.15
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2025-06-01,3,11.4
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2025-07-01,3,11.06
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2025-08-01,3,11.57
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2025-09-01,2,12.01
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2025-10-01,2,11.85
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2025-11-01,1,11.22
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2025-12-01,1,11.4
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2026-01-01,0,12.07
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2026-02-01,0,11.79
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2026-03-01,0,11.61
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2026-04-01,1,11.01
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2026-05-01,2,11.11
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2026-06-01,3,11.54
SKU-0017,Balsam do ciała Advanced,Kosmetyki,2026-07-01,2,11.1
SKU-0018,Doniczka ceramiczna Pro,Ogród,2024-08-01,33,441.4
SKU-0018,Doniczka ceramiczna Pro,Ogród,2024-09-01,40,474.35
SKU-0018,Doniczka ceramiczna Pro,Ogród,2024-10-01,33,456.26
SKU-0018,Doniczka ceramiczna Pro,Ogród,2024-11-01,31,450.5
SKU-0018,Doniczka ceramiczna Pro,Ogród,2024-12-01,38,455.71
SKU-0018,Doniczka ceramiczna Pro,Ogród,2025-01-01,39,460.21
SKU-0018,Doniczka ceramiczna Pro,Ogród,2025-02-01,35,450.37
SKU-0018,Doniczka ceramiczna Pro,Ogród,2025-03-01,31,459.92
SKU-0018,Doniczka ceramiczna Pro,Ogród,2025-04-01,36,470.54
SKU-0018,Doniczka ceramiczna Pro,Ogród,2025-05-01,31,462.03
SKU-0018,Doniczka ceramiczna Pro,Ogród,2025-06-01,30,453.3
SKU-0018,Doniczka ceramiczna Pro,Ogród,2025-07-01,33,457.63
SKU-0018,Doniczka ceramiczna Pro,Ogród,2025-08-01,28,435.24
SKU-0018,Doniczka ceramiczna Pro,Ogród,2025-09-01,33,477.18
SKU-0018,Doniczka ceramiczna Pro,Ogród,2025-10-01,32,462.74
SKU-0018,Doniczka ceramiczna Pro,Ogród,2025-11-01,29,452.77
SKU-0018,Doniczka ceramiczna Pro,Ogród,2025-12-01,34,435.18
SKU-0018,Doniczka ceramiczna Pro,Ogród,2026-01-01,32,460.52
SKU-0018,Doniczka ceramiczna Pro,Ogród,2026-02-01,32,453.79
SKU-0018,Doniczka ceramiczna Pro,Ogród,2026-03-01,34,475.88
SKU-0018,Doniczka ceramiczna Pro,Ogród,2026-04-01,28,443.23
SKU-0018,Doniczka ceramiczna Pro,Ogród,2026-05-01,32,448.15
SKU-0018,Doniczka ceramiczna Pro,Ogród,2026-06-01,37,462.27
SKU-0018,Doniczka ceramiczna Pro,Ogród,2026-07-01,35,438.16
SKU-0019,Sandały letnie Premium,Obuwie,2024-08-01,0,321.1
SKU-0019,Sandały letnie Premium,Obuwie,2024-09-01,2,338.45
SKU-0019,Sandały letnie Premium,Obuwie,2024-10-01,40,312.46
SKU-0019,Sandały letnie Premium,Obuwie,2024-11-01,0,340.88
SKU-0019,Sandały letnie Premium,Obuwie,2024-12-01,46,334.09
SKU-0019,Sandały letnie Premium,Obuwie,2025-01-01,0,344.52
SKU-0019,Sandały letnie Premium,Obuwie,2025-02-01,4,313.41
SKU-0019,Sandały letnie Premium,Obuwie,2025-03-01,0,341.25
SKU-0019,Sandały letnie Premium,Obuwie,2025-04-01,0,340.0
SKU-0019,Sandały letnie Premium,Obuwie,2025-05-01,9,333.95
SKU-0019,Sandały letnie Premium,Obuwie,2025-06-01,33,322.06
SKU-0019,Sandały letnie Premium,Obuwie,2025-07-01,11,318.68
SKU-0019,Sandały letnie Premium,Obuwie,2025-08-01,28,321.76
SKU-0019,Sandały letnie Premium,Obuwie,2025-09-01,30,336.94
SKU-0019,Sandały letnie Premium,Obuwie,2025-10-01,8,335.74
SKU-0019,Sandały letnie Premium,Obuwie,2025-11-01,20,318.59
SKU-0019,Sandały letnie Premium,Obuwie,2025-12-01,0,332.98
SKU-0019,Sandały letnie Premium,Obuwie,2026-01-01,18,319.42
SKU-0019,Sandały letnie Premium,Obuwie,2026-02-01,0,337.51
SKU-0019,Sandały letnie Premium,Obuwie,2026-03-01,8,323.95
SKU-0019,Sandały letnie Premium,Obuwie,2026-04-01,22,317.8
SKU-0019,Sandały letnie Premium,Obuwie,2026-05-01,24,324.16
SKU-0019,Sandały letnie Premium,Obuwie,2026-06-01,16,315.38
SKU-0019,Sandały letnie Premium,Obuwie,2026-07-01,0,322.2
SKU-0020,Router Wi-Fi Plus,Elektronika,2024-08-01,64,237.79
SKU-0020,Router Wi-Fi Plus,Elektronika,2024-09-01,56,235.64
SKU-0020,Router Wi-Fi Plus,Elektronika,2024-10-01,54,233.75
SKU-0020,Router Wi-Fi Plus,Elektronika,2024-11-01,14,229.57
SKU-0020,Router Wi-Fi Plus,Elektronika,2024-12-01,0,225.25
SKU-0020,Router Wi-Fi Plus,Elektronika,2025-01-01,63,237.86
SKU-0020,Router Wi-Fi Plus,Elektronika,2025-02-01,48,236.72
SKU-0020,Router Wi-Fi Plus,Elektronika,2025-03-01,4,225.27
SKU-0020,Router Wi-Fi Plus,Elektronika,2025-04-01,64,223.87
SKU-0020,Router Wi-Fi Plus,Elektronika,2025-05-01,71,221.96
SKU-0020,Router Wi-Fi Plus,Elektronika,2025-06-01,52,237.57
SKU-0020,Router Wi-Fi Plus,Elektronika,2025-07-01,46,221.95
SKU-0020,Router Wi-Fi Plus,Elektronika,2025-08-01,0,234.62
SKU-0020,Router Wi-Fi Plus,Elektronika,2025-09-01,84,231.95
SKU-0020,Router Wi-Fi Plus,Elektronika,2025-10-01,72,234.37
SKU-0020,Router Wi-Fi Plus,Elektronika,2025-11-01,0,237.34
SKU-0020,Router Wi-Fi Plus,Elektronika,2025-12-01,47,238.27
SKU-0020,Router Wi-Fi Plus,Elektronika,2026-01-01,40,220.67
SKU-0020,Router Wi-Fi Plus,Elektronika,2026-02-01,0,240.15
SKU-0020,Router Wi-Fi Plus,Elektronika,2026-03-01,24,232.58
SKU-0020,Router Wi-Fi Plus,Elektronika,2026-04-01,12,224.93
SKU-0020,Router Wi-Fi Plus,Elektronika,2026-05-01,17,227.11
SKU-0020,Router Wi-Fi Plus,Elektronika,2026-06-01,58,226.28
SKU-0020,Router Wi-Fi Plus,Elektronika,2026-07-01,48,230.03
SKU-0021,Odkurzacz pionowy Eco,AGD,2024-08-01,80,175.5
SKU-0021,Odkurzacz pionowy Eco,AGD,2024-09-01,0,183.83
SKU-0021,Odkurzacz pionowy Eco,AGD,2024-10-01,38,177.03
SKU-0021,Odkurzacz pionowy Eco,AGD,2024-11-01,40,174.0
SKU-0021,Odkurzacz pionowy Eco,AGD,2024-12-01,25,177.97
SKU-0021,Odkurzacz pionowy Eco,AGD,2025-01-01,64,174.62
SKU-0021,Odkurzacz pionowy Eco,AGD,2025-02-01,77,172.22
SKU-0021,Odkurzacz pionowy Eco,AGD,2025-03-01,21,184.05
SKU-0021,Odkurzacz pionowy Eco,AGD,2025-04-01,82,167.55
SKU-0021,Odkurzacz pionowy Eco,AGD,2025-05-01,0,173.93
SKU-0021,Odkurzacz pionowy Eco,AGD,2025-06-01,0,167.78
SKU-0021,Odkurzacz pionowy Eco,AGD,2025-07-01,69,182.88
SKU-0021,Odkurzacz pionowy Eco,AGD,2025-08-01,15,172.71
SKU-0021,Odkurzacz pionowy Eco,AGD,2025-09-01,40,177.49
SKU-0021,Odkurzacz pionowy Eco,AGD,2025-10-01,0,184.03
SKU-0021,Odkurzacz pionowy Eco,AGD,2025-11-01,0,167.54
SKU-0021,Odkurzacz pionowy Eco,AGD,2025-12-01,84,174.38
SKU-0021,Odkurzacz pionowy Eco,AGD,2026-01-01,32,175.52
SKU-0021,Odkurzacz pionowy Eco,AGD,2026-02-01,59,183.9
SKU-0021,Odkurzacz pionowy Eco,AGD,2026-03-01,52,170.95
SKU-0021,Odkurzacz pionowy Eco,AGD,2026-04-01,63,168.3
SKU-0021,Odkurzacz pionowy Eco,AGD,2026-05-01,56,172.65
SKU-0021,Odkurzacz pionowy Eco,AGD,2026-06-01,79,181.1
SKU-0021,Odkurzacz pionowy Eco,AGD,2026-07-01,0,171.99
SKU-0022,Bluza z kapturem Mini,Odzież,2024-08-01,6,58.1
SKU-0022,Bluza z kapturem Mini,Odzież,2024-09-01,6,58.73
SKU-0022,Bluza z kapturem Mini,Odzież,2024-10-01,5,62.41
SKU-0022,Bluza z kapturem Mini,Odzież,2024-11-01,6,58.96
SKU-0022,Bluza z kapturem Mini,Odzież,2024-12-01,6,58.9
SKU-0022,Bluza z kapturem Mini,Odzież,2025-01-01,6,61.68
SKU-0022,Bluza z kapturem Mini,Odzież,2025-02-01,6,57.4
SKU-0022,Bluza z kapturem Mini,Odzież,2025-03-01,6,58.12
SKU-0022,Bluza z kapturem Mini,Odzież,2025-04-01,6,62.71
SKU-0022,Bluza z kapturem Mini,Odzież,2025-05-01,6,62.14
SKU-0022,Bluza z kapturem Mini,Odzież,2025-06-01,6,60.05
SKU-0022,Bluza z kapturem Mini,Odzież,2025-07-01,6,62.59
SKU-0022,Bluza z kapturem Mini,Odzież,2025-08-01,6,58.71
SKU-0022,Bluza z kapturem Mini,Odzież,2025-09-01,6,59.34
SKU-0022,Bluza z kapturem Mini,Odzież,2025-10-01,6,57.99
SKU-0022,Bluza z kapturem Mini,Odzież,2025-11-01,7,60.0
SKU-0022,Bluza z kapturem Mini,Odzież,2025-12-01,7,57.92
SKU-0022,Bluza z kapturem Mini,Odzież,2026-01-01,7,57.51
SKU-0022,Bluza z kapturem Mini,Odzież,2026-02-01,6,58.62
SKU-0022,Bluza z kapturem Mini,Odzież,2026-03-01,5,62.7
SKU-0022,Bluza z kapturem Mini,Odzież,2026-04-01,6,59.33
SKU-0022,Bluza z kapturem Mini,Odzież,2026-05-01,6,57.83
SKU-0022,Bluza z kapturem Mini,Odzież,2026-06-01,6,59.27
SKU-0022,Bluza z kapturem Mini,Odzież,2026-07-01,6,59.04
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2024-08-01,0,140.4
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2024-09-01,5,139.72
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2024-10-01,0,132.29
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2024-11-01,4,136.33
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2024-12-01,1,138.74
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2025-01-01,1,129.56
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2025-02-01,0,136.43
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2025-03-01,1,137.15
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2025-04-01,0,134.09
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2025-05-01,2,130.21
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2025-06-01,0,137.07
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2025-07-01,1,128.53
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2025-08-01,0,128.87
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2025-09-01,0,131.79
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2025-10-01,0,131.92
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2025-11-01,2,129.96
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2025-12-01,3,135.24
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2026-01-01,4,130.41
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2026-02-01,0,132.34
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2026-03-01,0,137.71
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2026-04-01,0,131.24
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2026-05-01,3,130.84
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2026-06-01,4,132.39
SKU-0023,Żarówka LED H7 XL,Motoryzacja,2026-07-01,4,133.77
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2024-08-01,46,97.92
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2024-09-01,55,100.28
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2024-10-01,53,95.92
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2024-11-01,48,101.54
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2024-12-01,63,100.61
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2025-01-01,61,92.89
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2025-02-01,66,99.67
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2025-03-01,54,98.56
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2025-04-01,61,94.37
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2025-05-01,55,99.67
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2025-06-01,52,99.34
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2025-07-01,59,96.54
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2025-08-01,64,99.27
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2025-09-01,59,96.73
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2025-10-01,58,92.77
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2025-11-01,58,94.74
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2025-12-01,65,93.88
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2026-01-01,63,98.22
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2026-02-01,66,97.97
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2026-03-01,65,98.69
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2026-04-01,60,98.2
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2026-05-01,58,96.99
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2026-06-01,60,93.24
SKU-0024,Lampion ogrodowy Plus,Oświetlenie,2026-07-01,67,100.63
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2024-08-01,16,25.45
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2024-09-01,15,25.27
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2024-10-01,16,24.49
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2024-11-01,17,25.82
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2024-12-01,17,25.48
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2025-01-01,21,25.0
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2025-02-01,18,25.01
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2025-03-01,20,25.18
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2025-04-01,19,26.1
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2025-05-01,18,25.98
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2025-06-01,21,25.35
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2025-07-01,23,25.19
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2025-08-01,26,24.98
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2025-09-01,19,25.69
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2025-10-01,24,24.37
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2025-11-01,20,24.55
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2025-12-01,18,23.78
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2026-01-01,22,24.52
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2026-02-01,26,23.9
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2026-03-01,24,24.97
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2026-04-01,21,24.75
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2026-05-01,25,23.95
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2026-06-01,24,24.94
SKU-0025,Taśma LED RGB Compact,Oświetlenie,2026-07-01,26,23.84
SKU-0026,Nawóz uniwersalny Premium,Ogród,2024-08-01,10,149.6
SKU-0026,Nawóz uniwersalny Premium,Ogród,2024-09-01,12,150.62
SKU-0026,Nawóz uniwersalny Premium,Ogród,2024-10-01,10,152.88
SKU-0026,Nawóz uniwersalny Premium,Ogród,2024-11-01,6,149.4
SKU-0026,Nawóz uniwersalny Premium,Ogród,2024-12-01,6,153.98
SKU-0026,Nawóz uniwersalny Premium,Ogród,2025-01-01,1,150.44
SKU-0026,Nawóz uniwersalny Premium,Ogród,2025-02-01,1,163.9
SKU-0026,Nawóz uniwersalny Premium,Ogród,2025-03-01,1,162.32
SKU-0026,Nawóz uniwersalny Premium,Ogród,2025-04-01,5,158.65
SKU-0026,Nawóz uniwersalny Premium,Ogród,2025-05-01,8,156.32
SKU-0026,Nawóz uniwersalny Premium,Ogród,2025-06-01,8,163.25
SKU-0026,Nawóz uniwersalny Premium,Ogród,2025-07-01,15,156.38
SKU-0026,Nawóz uniwersalny Premium,Ogród,2025-08-01,14,152.68
SKU-0026,Nawóz uniwersalny Premium,Ogród,2025-09-01,15,162.11
SKU-0026,Nawóz uniwersalny Premium,Ogród,2025-10-01,13,149.02
SKU-0026,Nawóz uniwersalny Premium,Ogród,2025-11-01,13,154.67
SKU-0026,Nawóz uniwersalny Premium,Ogród,2025-12-01,4,163.37
SKU-0026,Nawóz uniwersalny Premium,Ogród,2026-01-01,2,150.74
SKU-0026,Nawóz uniwersalny Premium,Ogród,2026-02-01,1,162.55
SKU-0026,Nawóz uniwersalny Premium,Ogród,2026-03-01,2,162.85
SKU-0026,Nawóz uniwersalny Premium,Ogród,2026-04-01,3,151.93
SKU-0026,Nawóz uniwersalny Premium,Ogród,2026-05-01,8,160.68
SKU-0026,Nawóz uniwersalny Premium,Ogród,2026-06-01,9,160.62
SKU-0026,Nawóz uniwersalny Premium,Ogród,2026-07-01,17,152.31
SKU-0027,Doniczka ceramiczna Plus,Ogród,2024-08-01,27,229.43
SKU-0027,Doniczka ceramiczna Plus,Ogród,2024-09-01,42,241.3
SKU-0027,Doniczka ceramiczna Plus,Ogród,2024-10-01,52,236.34
SKU-0027,Doniczka ceramiczna Plus,Ogród,2024-11-01,67,231.66
SKU-0027,Doniczka ceramiczna Plus,Ogród,2024-12-01,104,220.64
SKU-0027,Doniczka ceramiczna Plus,Ogród,2025-01-01,83,239.66
SKU-0027,Doniczka ceramiczna Plus,Ogród,2025-02-01,101,240.17
SKU-0027,Doniczka ceramiczna Plus,Ogród,2025-03-01,65,240.31
SKU-0027,Doniczka ceramiczna Plus,Ogród,2025-04-01,43,224.98
SKU-0027,Doniczka ceramiczna Plus,Ogród,2025-05-01,52,234.77
SKU-0027,Doniczka ceramiczna Plus,Ogród,2025-06-01,33,220.11
SKU-0027,Doniczka ceramiczna Plus,Ogród,2025-07-01,22,225.15
SKU-0027,Doniczka ceramiczna Plus,Ogród,2025-08-01,38,227.32
SKU-0027,Doniczka ceramiczna Plus,Ogród,2025-09-01,48,228.64
SKU-0027,Doniczka ceramiczna Plus,Ogród,2025-10-01,54,223.68
SKU-0027,Doniczka ceramiczna Plus,Ogród,2025-11-01,75,236.05
SKU-0027,Doniczka ceramiczna Plus,Ogród,2025-12-01,108,235.73
SKU-0027,Doniczka ceramiczna Plus,Ogród,2026-01-01,60,219.99
SKU-0027,Doniczka ceramiczna Plus,Ogród,2026-02-01,78,226.81
SKU-0027,Doniczka ceramiczna Plus,Ogród,2026-03-01,44,219.96
SKU-0027,Doniczka ceramiczna Plus,Ogród,2026-04-01,66,232.4
SKU-0027,Doniczka ceramiczna Plus,Ogród,2026-05-01,42,228.29
SKU-0027,Doniczka ceramiczna Plus,Ogród,2026-06-01,25,218.81
SKU-0027,Doniczka ceramiczna Plus,Ogród,2026-07-01,34,233.86
SKU-0028,Kabel USB-C Plus,Elektronika,2024-08-01,50,98.23
SKU-0028,Kabel USB-C Plus,Elektronika,2024-09-01,48,103.07
SKU-0028,Kabel USB-C Plus,Elektronika,2024-10-01,53,102.62
SKU-0028,Kabel USB-C Plus,Elektronika,2024-11-01,58,98.76
SKU-0028,Kabel USB-C Plus,Elektronika,2024-12-01,55,94.88
SKU-0028,Kabel USB-C Plus,Elektronika,2025-01-01,55,98.82
SKU-0028,Kabel USB-C Plus,Elektronika,2025-02-01,57,102.75
SKU-0028,Kabel USB-C Plus,Elektronika,2025-03-01,53,102.24
SKU-0028,Kabel USB-C Plus,Elektronika,2025-04-01,52,99.13
SKU-0028,Kabel USB-C Plus,Elektronika,2025-05-01,53,98.71
SKU-0028,Kabel USB-C Plus,Elektronika,2025-06-01,48,95.34
SKU-0028,Kabel USB-C Plus,Elektronika,2025-07-01,50,101.78
SKU-0028,Kabel USB-C Plus,Elektronika,2025-08-01,39,97.35
SKU-0028,Kabel USB-C Plus,Elektronika,2025-09-01,43,97.46
SKU-0028,Kabel USB-C Plus,Elektronika,2025-10-01,44,102.88
SKU-0028,Kabel USB-C Plus,Elektronika,2025-11-01,47,101.09
SKU-0028,Kabel USB-C Plus,Elektronika,2025-12-01,48,95.88
SKU-0028,Kabel USB-C Plus,Elektronika,2026-01-01,47,94.28
SKU-0028,Kabel USB-C Plus,Elektronika,2026-02-01,47,100.06
SKU-0028,Kabel USB-C Plus,Elektronika,2026-03-01,51,94.33
SKU-0028,Kabel USB-C Plus,Elektronika,2026-04-01,49,99.36
SKU-0028,Kabel USB-C Plus,Elektronika,2026-05-01,47,97.91
SKU-0028,Kabel USB-C Plus,Elektronika,2026-06-01,47,103.58
SKU-0028,Kabel USB-C Plus,Elektronika,2026-07-01,36,98.54
SKU-0029,Fotel wypoczynkowy XL,Meble,2024-08-01,23,639.1
SKU-0029,Fotel wypoczynkowy XL,Meble,2024-09-01,20,686.14
SKU-0029,Fotel wypoczynkowy XL,Meble,2024-10-01,21,630.96
SKU-0029,Fotel wypoczynkowy XL,Meble,2024-11-01,19,654.22
SKU-0029,Fotel wypoczynkowy XL,Meble,2024-12-01,19,640.68
SKU-0029,Fotel wypoczynkowy XL,Meble,2025-01-01,19,682.6
SKU-0029,Fotel wypoczynkowy XL,Meble,2025-02-01,23,621.27
SKU-0029,Fotel wypoczynkowy XL,Meble,2025-03-01,20,682.84
SKU-0029,Fotel wypoczynkowy XL,Meble,2025-04-01,25,637.7
SKU-0029,Fotel wypoczynkowy XL,Meble,2025-05-01,27,666.15
SKU-0029,Fotel wypoczynkowy XL,Meble,2025-06-01,28,647.37
SKU-0029,Fotel wypoczynkowy XL,Meble,2025-07-01,24,684.74
SKU-0029,Fotel wypoczynkowy XL,Meble,2025-08-01,27,635.72
SKU-0029,Fotel wypoczynkowy XL,Meble,2025-09-01,29,666.28
SKU-0029,Fotel wypoczynkowy XL,Meble,2025-10-01,26,645.11
SKU-0029,Fotel wypoczynkowy XL,Meble,2025-11-01,25,632.0
SKU-0029,Fotel wypoczynkowy XL,Meble,2025-12-01,21,671.96
SKU-0029,Fotel wypoczynkowy XL,Meble,2026-01-01,22,672.76
SKU-0029,Fotel wypoczynkowy XL,Meble,2026-02-01,22,636.44
SKU-0029,Fotel wypoczynkowy XL,Meble,2026-03-01,30,653.83
SKU-0029,Fotel wypoczynkowy XL,Meble,2026-04-01,30,684.06
SKU-0029,Fotel wypoczynkowy XL,Meble,2026-05-01,37,677.29
SKU-0029,Fotel wypoczynkowy XL,Meble,2026-06-01,33,658.97
SKU-0029,Fotel wypoczynkowy XL,Meble,2026-07-01,30,645.18
SKU-0030,Odświeżacz powietrza do auta,Motoryzacja,2024-08-01,1,44.59
SKU-0030,Odświeżacz powietrza do auta,Motoryzacja,2024-09-01,2,45.02
